| hostname | job_id| fail_time           | category | reason | description                      | text     | jf_id   | nodes
| titan    |2724008| 2016-03-24 05:03:13 | software | system | GPU BUS                          | Node c20-6c2s6n0 GPU 0000:02:00.0 off the bus|2307962|c20-6c2s6n0
| titan    |2726320| 2016-03-24 21:27:37 | software | system | GPU XID                          | Node c18-0c2s6n1 GPU Xid 61 |2308325|c18-0c2s6n1
| titan    |2726320| 2016-03-24 21:27:37 | hardware | system | GPU DBE                          | Node c18-0c2s6n1 GPU DBE on GPU|2308316|c18-0c2s6n1
| titan    |2729834| 2016-03-25 10:14:32 | hardware | system | GPU DBE                          | Node c14-0c2s2n3 GPU DBE on GPU|2353286|c14-0c2s2n3
| titan    |2726510| 2016-03-25 13:03:54 | software | system | GPU XID                          | Node c3-0c2s2n0 GPU Xid 69 |2353634|c3-0c2s2n0
| titan    |2726511| 2016-03-25 15:54:37 | software | system | GPU XID                          | Node c20-2c2s3n2 GPU Xid 13 Graphics Engine Exception|2354060|c20-2c2s3n2
| titan    |2727477| 2016-03-26 03:29:05 | software | system | GPU XID                          | Node c19-0c2s5n3 GPU Xid 62 PMU communication error|2479733|c22-0c1s3n0 c19-0c2s5n3
| titan    |2727477| 2016-03-26 03:29:05 | hardware | system | GPU DBE                          | Node c19-0c2s5n3 GPU DBE on GPU|2479724|c22-0c1s3n0 c19-0c2s5n3
| titan    |2725086| 2016-03-26 10:53:54 | software | system | GPU XID                          | Node c16-0c2s2n2 GPU Xid 45 Preemptive cleanup, probably due to previous errors (DBE)|2479787|c16-2c2s2n2 c16-0c2s2n2
| titan    |2725086| 2016-03-26 10:53:54 | hardware | system | GPU DBE                          | Node c16-0c2s2n2 GPU DBE on GPU|2479781|c16-2c2s2n2 c16-0c2s2n2
| titan    |2725686| 2016-03-27 00:25:09 | hardware | system | GPU DBE                          | Node c21-1c2s5n0 GPU DBE on GPU|2665385|c21-1c2s5n0
| titan    |2727619| 2016-03-27 12:33:00 | hardware | system | Machine Check Exception          | Node c19-6c1s5n0 Core 0 Machine Check Exception Bank 4 Status fe44a00001080813 Addr 00000002fd0e3bb0 Socket 0|2665499|c19-6c1s5n0
| titan    |2726127| 2016-03-27 12:33:01 | hardware | system | Machine Check Exception          | Node c22-2c0s3n3 Core 0 Machine Check Exception Bank 4 Status fe13a00040080a13 Addr 0000000298593390 Socket 0|2665505|c22-2c0s3n3
| titan    |2728769| 2016-03-27 12:58:27 | software | system | GPU XID                          | Node c1-6c2s7n2 GPU Xid 13 Graphics Engine Exception|2665511|c1-6c2s7n2
| titan    |2728966| 2016-03-27 22:07:08 | software | system | GPU XID                          | Node c21-3c2s1n1 GPU Xid 62 PMU communication error|2665556|c21-3c2s1n1
| titan    |2728966| 2016-03-27 22:07:08 | hardware | system | GPU DBE                          | Node c21-3c2s1n1 GPU DBE on GPU|2665550|c21-3c2s1n1
| titan    |2731900| 2016-03-28 01:56:25 | software | system | GPU BUS                          | Node c23-5c2s4n1 GPU 0000:02:00.0 off the bus|2671118|c23-5c2s4n1
| titan    |2732744| 2016-03-28 10:13:24 | software | system | GPU XID                          | Node c8-1c0s2n1 GPU Xid 13 Graphics Engine Exception|2671124|c8-1c0s2n1 c2-1c0s4n2
| titan    |2732830| 2016-03-28 11:17:25 | software | system | GPU XID                          | Node c6-1c0s5n0 GPU Xid 13 Graphics Engine Exception|2671724|c6-1c0s5n0 c6-1c0s5n1
| titan    |2732908| 2016-03-28 12:20:52 | software | system | GPU XID                          | Node c6-1c0s2n0 GPU Xid 13 Graphics Engine Exception|2672048|c6-1c0s2n0
| titan    |2732282| 2016-03-29 03:46:33 | hardware | system | Machine Check Exception          | Node c0-1c0s5n0 Core 0 Machine Check Exception Bank 4 Status fe02a00020080813 Addr 00000001b64f5a70 Socket 0|2672261|c0-1c0s5n0
| titan    |2733171| 2016-03-29 08:16:45 | hardware | system | Machine Check Exception          | Node c0-0c1s6n1 Core 0 Machine Check Exception Bank 4 Status fe28200022080813 Addr 00000003d2c08730 Socket 0|2672297|c0-0c1s6n1 c13-3c0s2n0 c15-4c2s5n3
| titan    |2734039| 2016-03-29 10:51:15 | hardware | system | Machine Check Exception          | Node c9-2c2s6n2 Core 0 Machine Check Exception Bank 4 Status fe082100ed080a13 Addr 0000000182854320 Socket 0|2672759|c9-2c2s6n2
| titan    |2732004| 2016-03-29 18:19:10 | hardware | system | Machine Check Exception          | Node c14-7c1s1n2 Core 0 Machine Check Exception Bank 4 Status fe02210000080a13 Addr 00000002bc3fdfb0 Socket 0|2672780|c14-7c1s1n2
| titan    |2734317| 2016-03-30 02:57:36 | hardware | system | Machine Check Exception          | Node c0-0c0s5n1 Core 0 Machine Check Exception Bank 4 Status fe402000ab080813 Addr 000000022c0b3770 Socket 0|2674445|c0-0c0s5n1
| titan    |2734317| 2016-03-30 04:01:59 | software | system | GPU BUS                          | Node c11-0c1s3n0 GPU 0000:02:00.0 off the bus|2674448|c11-0c1s3n0
| titan    |2733706| 2016-03-30 19:20:50 | software | system | GPU XID                          | Node c11-1c1s4n0 GPU Xid 62 PMU communication error|2674520|c11-1c1s4n0
| titan    |2733706| 2016-03-30 19:20:50 | hardware | system | GPU DBE                          | Node c11-1c1s4n0 GPU DBE on GPU|2674517|c11-1c1s4n0
| titan    |2736079| 2016-03-30 21:08:12 | software | system | Kernel Panic                     | nvidia-cuda-mps:  Fatal exception|2674547|c11-1c1s4n0
| titan    |2736850| 2016-03-31 00:04:41 | software | system | GPU XID                          | Node c2-7c0s3n3 GPU Xid 43 GPU stopped processing|2674553|c4-0c0s7n0 c4-0c0s6n0 c4-7c0s3n2 c4-0c0s6n3 c6-0c0s7n3 c4-7c0s2n0 c12-1c1s1n1 c6-0c0s6n2 c2-7c0s3n2 c2-7c0s3n0 c4-7c0s3n3 c6-0c0s7n1 c2-7c0s2n3 c2-7c0s2n2 c2-0c0s7n2 c6-0c0s6n1 c2-7c0s1n3 c2-0c0s7n3 c4-0c0s7n1 c4-0c0s7n3 c2-7c0s2n1 c6-0c0s7n2 c2-7c0s3n3 c4-0c0s6n1 c6-0c0s7n0 c2-7c0s3n1 c4-7c0s3n1 c4-0c0s6n2 c4-0c0s7n2 c2-7c0s2n0 c6-0c0s6n0 c4-7c0s3n0
| titan    |2734476| 2016-03-31 03:20:00 | software | system | GPU XID                          | Node c9-3c2s7n2 GPU Xid 45 Preemptive cleanup, probably due to previous errors (DBE)|2674652|c9-3c2s7n2
| titan    |2734476| 2016-03-31 03:20:00 | hardware | system | GPU DBE                          | Node c9-3c2s7n2 GPU DBE on GPU|2674649|c9-3c2s7n2
| titan    |2733368| 2016-03-31 03:51:25 | software | system | GPU XID                          | Node c20-0c2s5n0 GPU Xid 45 Preemptive cleanup, probably due to previous errors (DBE)|2674703|c20-0c2s5n0
| titan    |2733368| 2016-03-31 03:51:25 | hardware | system | GPU DBE                          | Node c20-0c2s5n0 GPU DBE on GPU|2674700|c20-0c2s5n0
| titan    |2733368| 2016-03-31 03:52:58 | software | system | GPU BUS                          | Node c20-0c2s5n0 GPU 0000:02:00.0 off the bus|2674946|c20-0c2s5n0
| titan    |2732162| 2016-03-31 05:01:43 | hardware | system | Machine Check Exception          | Node c3-2c1s7n3 Core 0 Machine Check Exception Bank 4 Status f300000000190127 Addr 0000000000000000 Socket 0|2674958|c3-2c1s7n3
| titan    |2733368| 2016-03-31 06:05:17 | hardware | system | Machine Check Exception          | Node c18-0c2s7n3 Core 0 Machine Check Exception Bank 4 Status fa00004000010c0f Addr 0000000000000000 Socket 0|2674961|c18-0c2s7n3
| titan    |2737166| 2016-03-31 10:06:27 | software | system | GPU XID                          | Node c19-2c0s2n3 GPU Xid 43 GPU stopped processing|2674964|c23-2c0s3n2 c23-2c0s2n1 c21-2c0s3n2 c19-2c0s3n3 c11-1c2s2n0 c17-2c0s3n3 c21-2c0s3n1 c19-2c0s3n0 c19-2c0s2n2 c17-2c0s3n0 c21-2c0s3n3 c23-2c0s3n3 c17-2c0s3n2 c17-2c0s4n1 c17-2c0s3n1 c17-2c0s2n2 c19-2c0s2n3 c23-2c0s3n0 c23-2c0s3n1 c21-2c0s2n2 c17-2c0s2n3 c21-2c0s2n3 c19-2c0s3n2
| titan    |2737225| 2016-03-31 10:54:19 | software | system | GPU XID                          | Node c17-4c0s6n2 GPU Xid 43 GPU stopped processing|2675207|c17-4c0s6n2
| titan    |2738216| 2016-03-31 19:45:41 | software | system | GPU XID                          | Node c7-1c2s6n0 GPU Xid 62 PMU communication error|2675231|c7-1c2s6n0
| titan    |2738216| 2016-03-31 19:45:41 | hardware | system | GPU DBE                          | Node c7-1c2s6n0 GPU DBE on GPU|2675228|c7-1c2s6n0
| titan    |2738430| 2016-03-31 23:16:29 | software | system | GPU XID                          | Node c17-2c2s0n0 GPU Xid 62 PMU communication error|2675240|c17-2c2s0n0
| titan    |2738430| 2016-03-31 23:16:29 | hardware | system | GPU DBE                          | Node c17-2c2s0n0 GPU DBE on GPU|2675237|c17-2c2s0n0
| titan    |2735788| 2016-04-01 02:31:55 | software | system | GPU BUS                          | Node c13-3c2s3n1 GPU 0000:02:00.0 off the bus|2675243|c10-4c2s5n0 c13-3c2s3n1
| titan    |2735788| 2016-04-01 09:39:38 | hardware | system | Machine Check Exception          | Node c19-7c2s6n2 Core 0 Machine Check Exception Bank 4 Status fe63200004080813 Addr 00000002ceb07e90 Socket 0|2675258|c19-7c2s6n2
| titan    |2733255| 2016-04-01 12:49:17 | hardware | system | Machine Check Exception          | Node c22-7c2s6n0 Core 0 Machine Check Exception Bank 4 Status fe04200067080813 Addr 000000031a9fe7e0 Socket 0|2675267|c22-7c2s6n0
| titan    |2739390| 2016-04-01 17:00:15 | software | system | GPU XID                          | Node c6-7c1s5n2 GPU Xid 43 GPU stopped processing|2675273|c6-7c1s5n2
| titan    |2739617| 2016-04-01 21:38:31 | software | system | GPU XID                          | Node c16-5c2s5n0 GPU Xid 45 Preemptive cleanup, probably due to previous errors (DBE)|2675282|c16-5c2s5n0
| titan    |2739617| 2016-04-01 21:38:31 | hardware | system | GPU DBE                          | Node c16-5c2s5n0 GPU DBE on GPU|2675279|c16-5c2s5n0
| titan    |2732436| 2016-04-01 22:48:57 | software | system | GPU XID                          | Node c20-3c2s5n0 GPU Xid 62 PMU communication error|2675492|c20-3c2s5n0
| titan    |2732436| 2016-04-01 22:48:57 | hardware | system | GPU DBE                          | Node c20-3c2s5n0 GPU DBE on GPU|2675489|c20-3c2s5n0
| titan    |2729123| 2016-04-01 23:06:51 | software | system | GPU BUS                          | Node c18-0c1s3n0 GPU 0000:02:00.0 off the bus|2675495|c17-1c2s1n0 c18-0c1s3n0 c23-0c2s0n0
| titan    |2729123| 2016-04-01 23:06:56 | software | system | GPU XID                          | Node c23-0c2s0n0 GPU Xid 45 Preemptive cleanup, probably due to previous errors (DBE)|2675501|c23-0c2s0n0
| titan    |2729123| 2016-04-01 23:06:56 | hardware | system | GPU DBE                          | Node c23-0c2s0n0 GPU DBE on GPU|2675498|c23-0c2s0n0
| titan    |2738565| 2016-04-02 05:20:36 | software | system | GPU XID                          | Node c19-2c2s5n1 GPU Xid 45 Preemptive cleanup, probably due to previous errors (DBE)|2675582|c19-2c2s5n1 c19-4c2s4n0 c11-1c1s1n1 c22-2c2s0n2 c11-3c2s5n1 c18-4c2s3n2
| titan    |2738565| 2016-04-02 05:20:36 | hardware | system | GPU DBE                          | Node c19-2c2s5n1 GPU DBE on GPU|2675579|c19-2c2s5n1 c19-4c2s4n0 c11-1c1s1n1 c22-2c2s0n2 c11-3c2s5n1 c18-4c2s3n2
| titan    |2738565| 2016-04-02 06:09:05 | hardware | system | GPU DPR                          | Node c19-4c2s4n0 GPU DPR on Page 000000000002c8c2|2675657|c22-2c2s0n2 c19-4c2s4n0
| titan    |2738565| 2016-04-02 09:06:25 | software | system | GPU BUS                          | Node c22-0c2s7n0 GPU 0000:02:00.0 off the bus|2675711|c23-3c0s6n3 c22-0c2s7n0
| titan    |2738565| 2016-04-02 10:51:08 | software | system | Kernel Panic                     | threshold_trigg:  Fatal exception|2675777|c11-4c0s2n1 c3-4c0s4n0
| titan    |2738565| 2016-04-02 10:51:08 | hardware | system | Machine Check Exception          | Node c11-4c0s2n1 MCE Threshold CPU 8|2675774|c11-4c0s2n1 c3-4c0s4n0
| titan    |2738879| 2016-04-03 03:40:10 | hardware | system | Machine Check Exception          | Node c18-3c0s2n1 Core 0 Machine Check Exception Bank 4 Status fe25a10002080a13 Addr 00000003fa8d9070 Socket 0|2676227|c18-3c0s2n1
| titan    |2738495| 2016-04-03 03:45:08 | hardware | system | Machine Check Exception          | Node c12-1c0s1n1 Core 8 Machine Check Exception Bank 2 Status be0040c00010010a Addr 0000000000015040 Socket 0|2676233|c12-1c0s1n1
| titan    |2738564| 2016-04-03 07:29:51 | software | system | Kernel Panic                     | threshold_trigg:  Fatal exception|2676239|c13-1c2s1n0
| titan    |2738564| 2016-04-03 07:29:51 | hardware | system | Machine Check Exception          | Node c13-1c2s1n0 MCE Threshold CPU 0|2676236|c13-1c2s1n0
| titan    |2738564| 2016-04-03 07:30:15 | software | system | GPU XID                          | Node c7-6c2s2n1 GPU Xid 45 Preemptive cleanup, probably due to previous errors (DBE)|2676248|c7-6c2s2n1 c3-0c0s0n2 c11-0c1s5n1
| titan    |2738564| 2016-04-03 07:30:15 | hardware | system | GPU DBE                          | Node c7-6c2s2n1 GPU DBE on GPU|2676245|c7-6c2s2n1 c3-0c0s0n2 c11-0c1s5n1
| titan    |2738564| 2016-04-03 07:30:47 | software | system | GPU BUS                          | Node c7-6c2s2n1 GPU 0000:02:00.0 off the bus|2676290|c7-6c2s2n1
| titan    |2738893| 2016-04-03 12:19:00 | hardware | system | Machine Check Exception          | Node c22-1c2s0n1 Core 4 Machine Check Exception Bank 2 Status fe0000f00011010a Addr 00000000000001c0 Socket 0|2676443|c22-1c2s0n1
| titan    |2741695| 2016-04-03 23:28:05 | software | system | GPU XID                          | Node c8-7c1s6n1 GPU Xid 13 Graphics Engine Exception|2676452|c8-7c1s6n1 c2-7c0s7n1
| titan    |2739046| 2016-04-04 00:31:25 | software | system | GPU BUS                          | Node c17-1c2s0n2 GPU 0000:02:00.0 off the bus|2676473|c17-1c2s0n2 c18-0c1s7n1
| titan    |2742118| 2016-04-04 11:01:43 | software | system | GPU XID                          | Node c4-1c1s5n3 GPU Xid 13 Graphics Engine Exception|2676554|c4-1c1s5n3
| titan    |2742109| 2016-04-04 12:36:00 | software | system | GPU BUS                          | Node c10-0c2s5n0 GPU 0000:02:00.0 off the bus|2676686|c10-0c2s5n0
| titan    |2737478| 2016-04-04 17:13:13 | hardware | system | GPU DBE                          | Node c13-3c2s6n0 GPU DBE on GPU|2676692|c13-3c2s6n0
| titan    |2737478| 2016-04-04 20:21:00 | software | system | GPU XID                          | Node c13-3c2s6n0 GPU Xid 62 PMU communication error|2676722|c13-3c2s6n0
| titan    |2739647| 2016-04-05 05:02:30 | software | system | GPU XID                          | Node c24-2c2s2n0 GPU Xid 45 Preemptive cleanup, probably due to previous errors (DBE)|2676776|c24-2c2s2n0
| titan    |2739647| 2016-04-05 05:02:30 | hardware | system | GPU DBE                          | Node c24-2c2s2n0 GPU DBE on GPU|2676773|c24-2c2s2n0
| titan    |2742787| 2016-04-05 06:59:28 | software | system | GPU XID                          | Node c24-7c2s7n0 GPU Xid 13 Graphics Engine Exception|2676851|c22-1c0s1n3 c24-7c2s7n0
| titan    |2742785| 2016-04-05 07:02:52 | software | system | GPU XID                          | Node c14-2c1s2n3 GPU Xid 13 Graphics Engine Exception|2676860|c14-2c1s2n3
| titan    |2738954| 2016-04-06 00:07:55 | hardware | system | Machine Check Exception          | Node c22-5c0s1n0 Core 0 Machine Check Exception Bank 4 Status fe08200080080a13 Addr 00000001639427e0 Socket 0|2676893|c22-5c0s1n0
| titan    |2743224| 2016-04-06 06:31:31 | software | system | Kernel Panic                     | threshold_trigg:  Fatal exception|2677850|c4-2c2s6n0
| titan    |2743224| 2016-04-06 06:31:31 | hardware | system | Machine Check Exception          | Node c4-2c2s6n0 MCE Threshold CPU 0|2677847|c4-2c2s6n0
| titan    |2742579| 2016-04-06 11:01:31 | hardware | system | SXM Power Off                    | c4-7c1s7n0 SXM Power Off|2679482|c4-7c1s7n0
| titan    |2742579| 2016-04-06 11:22:16 | software | system | Kernel Panic                     | threshold_trigg:  Fatal exception|2679488|c13-1c2s1n0
| titan    |2742579| 2016-04-06 11:22:16 | hardware | system | Machine Check Exception          | Node c13-1c2s1n0 MCE Threshold CPU 0|2679485|c13-1c2s1n0
| titan    |2742581| 2016-04-07 01:22:25 | hardware | system | Machine Check Exception          | Node c15-4c0s5n0 Core 0 Machine Check Exception Bank 4 Status ba00008000010c0f Addr 0000000000000000 Socket 0|2679509|c15-4c0s5n0
| titan    |2742107| 2016-04-07 11:15:19 | software | system | GPU BUS                          | Node c9-0c2s1n3 GPU 0000:02:00.0 off the bus|2679515|c9-0c2s1n3
| titan    |2735559| 2016-04-07 15:47:02 | software | system | GPU XID                          | Node c20-1c2s3n0 GPU Xid 45 Preemptive cleanup, probably due to previous errors (DBE)|2679527|c20-1c2s3n0
| titan    |2735559| 2016-04-07 15:47:02 | hardware | system | GPU DBE                          | Node c20-1c2s3n0 GPU DBE on GPU|2679524|c20-1c2s3n0
| titan    |2740529| 2016-04-08 01:42:35 | software | system | GPU XID                          | Node c24-5c2s6n3 GPU Xid 45 Preemptive cleanup, probably due to previous errors (DBE)|2680208|c24-5c2s6n3
| titan    |2740529| 2016-04-08 01:42:35 | hardware | system | GPU DBE                          | Node c24-5c2s6n3 GPU DBE on GPU|2680205|c24-5c2s6n3
| titan    |2740529| 2016-04-08 01:42:54 | software | system | GPU BUS                          | Node c24-5c2s6n3 GPU 0000:02:00.0 off the bus|2680256|c24-5c2s6n3
| titan    |2741151| 2016-04-08 12:52:53 | software | system | GPU XID                          | Node c11-6c2s3n0 GPU Xid 13 Graphics Engine Exception|2680280|c11-6c2s3n0
| titan    |2748270| 2016-04-09 08:43:03 | software | system | Kernel Panic                     | threshold_trigg:  Fatal exception|2680448|c3-4c0s4n0
| titan    |2748270| 2016-04-09 08:43:03 | hardware | system | Machine Check Exception          | Node c3-4c0s4n0 MCE Threshold CPU 8|2680445|c3-4c0s4n0
| titan    |2742113| 2016-04-09 10:43:03 | hardware | system | Machine Check Exception          | Node c1-6c1s0n1 Core 0 Machine Check Exception Bank 4 Status fe20a000c6080813 Addr 0000000187823af0 Socket 0|2680460|c1-6c1s0n1
| titan    |2742113| 2016-04-09 10:53:23 | software | system | GPU XID                          | Node c15-0c2s0n1 GPU Xid 62 PMU communication error|2680466|c15-0c2s0n1
| titan    |2742113| 2016-04-09 10:53:23 | hardware | system | GPU DBE                          | Node c15-0c2s0n1 GPU DBE on GPU|2680463|c15-0c2s0n1
| titan    |2744127| 2016-04-09 14:19:10 | hardware | system | Machine Check Exception          | Node c22-7c2s5n1 Core 0 Machine Check Exception Bank 4 Status fe7ea00001080813 Addr 00000001d90493e0 Socket 0|2680520|c22-7c2s5n1
| titan    |2734808| 2016-04-09 20:56:19 | hardware | system | GPU DPR                          | Node c18-0c1s7n3 GPU DPR on Page 00000000000f9b06|2680544|c18-0c1s7n3
| titan    |2745926| 2016-04-09 22:20:57 | software | system | GPU BUS                          | Node c22-2c2s5n1 GPU 0000:02:00.0 off the bus|2680547|c22-2c2s5n1
| titan    |2747294| 2016-04-10 00:28:10 | software | system | GPU XID                          | Node c24-6c1s6n3 GPU Xid 38 Driver firmware error|2680553|c24-6c1s6n3
| titan    |2747559| 2016-04-10 04:14:57 | software | system | Kernel Panic                     | threshold_trigg:  Fatal exception|2689340|c10-0c1s6n1
| titan    |2747559| 2016-04-10 04:14:57 | hardware | system | Machine Check Exception          | Node c10-0c1s6n1 MCE Threshold CPU 8|2689337|c10-0c1s6n1
| titan    |2743847| 2016-04-10 10:53:11 | software | system | GPU BUS                          | Node c16-0c2s2n1 GPU 0000:02:00.0 off the bus|2698367|c16-0c2s2n1
| titan    |2743847| 2016-04-10 10:58:04 | software | system | GPU XID                          | Node c22-6c2s5n1 GPU Xid 62 PMU communication error|2698379|c22-6c2s5n1
| titan    |2743847| 2016-04-10 10:58:04 | hardware | system | GPU DBE                          | Node c22-6c2s5n1 GPU DBE on GPU|2698376|c22-6c2s5n1
| titan    |2743847| 2016-04-10 13:51:52 | hardware | system | Machine Check Exception          | Node c22-1c1s4n3 Core 0 Machine Check Exception Bank 4 Status fe00a00000080a13 Addr 0000000103f456f0 Socket 0|2698382|c22-1c1s4n3
| titan    |2748551| 2016-04-10 22:50:57 | hardware | system | Machine Check Exception          | Node c24-0c2s3n3 Core 0 Machine Check Exception Bank 4 Status fe102000ce080813 Addr 0000000208916b60 Socket 0|2699735|c24-0c2s3n3
| titan    |2744497| 2016-04-11 00:46:41 | software | system | GPU XID                          | Node c19-2c2s4n0 GPU Xid 45 Preemptive cleanup, probably due to previous errors (DBE)|2699741|c8-6c1s0n1 c19-2c2s4n0
| titan    |2744497| 2016-04-11 00:46:41 | hardware | system | GPU DBE                          | Node c19-2c2s4n0 GPU DBE on GPU|2699738|c8-6c1s0n1 c19-2c2s4n0
| titan    |2749387| 2016-04-11 11:31:16 | software | system | GPU BUS                          | Node c22-0c1s7n0 GPU 0000:02:00.0 off the bus|2699873|c22-0c1s7n0
| titan    |2750343| 2016-04-12 01:36:27 | software | system | GPU BUS                          | Node c19-2c2s6n1 GPU 0000:02:00.0 off the bus|2700140|c19-2c2s6n1 c17-0c1s0n3
| titan    |2750343| 2016-04-12 01:38:01 | software | system | GPU XID                          | Node c1-6c1s7n1 GPU Xid 62 PMU communication error|2700146|c1-6c1s7n1
| titan    |2750343| 2016-04-12 01:38:01 | hardware | system | GPU DBE                          | Node c1-6c1s7n1 GPU DBE on GPU|2700143|c1-6c1s7n1
| titan    |2750343| 2016-04-12 01:48:02 | hardware | system | Machine Check Exception          | Node c14-7c2s5n0 Core 0 Machine Check Exception Bank 4 Status fe02200000080a13 Addr 000000035844a770 Socket 0|2700149|c14-7c2s5n0 c17-5c2s0n0
| titan    |2742707| 2016-04-12 05:35:37 | software | system | GPU BUS                          | Node c23-0c2s7n1 GPU 0000:02:00.0 off the bus|2700218|c23-0c2s7n1
| titan    |2742707| 2016-04-12 07:12:55 | software | system | GPU XID                          | Node c11-6c2s3n0 GPU Xid 13 Graphics Engine Exception|2700221|c14-4c2s3n2 c17-1c2s4n0 c19-0c2s5n3 c11-6c2s3n0
| titan    |2750902| 2016-04-12 13:01:43 | software | system | Kernel Panic                     | threshold_trigg:  Fatal exception|2700233|c4-2c0s2n1
| titan    |2750902| 2016-04-12 13:01:43 | hardware | system | Machine Check Exception          | Node c4-2c0s2n1 MCE Threshold CPU 0|2700230|c4-2c0s2n1
| titan    |2742707| 2016-04-12 15:54:41 | hardware | system | GPU DBE                          | Node c14-4c2s3n2 GPU DBE on GPU|2700236|c14-4c2s3n2 c17-1c2s4n0 c19-0c2s5n3
| titan    |2744004| 2016-04-13 01:43:31 | software | system | GPU XID                          | Node c11-6c2s3n0 GPU Xid 13 Graphics Engine Exception|2700464|c11-6c2s3n0
| titan    |2750327| 2016-04-13 09:41:16 | hardware | system | GPU DPR                          | Node c6-2c0s1n2 GPU DPR on Page 0000000000156986|2700560|c6-2c0s1n2
| titan    |2750326| 2016-04-13 14:26:32 | hardware | system | GPU DPR                          | Node c16-1c2s7n3 GPU DPR on Page 0000000000015eb4|2700569|c16-1c2s7n3
| titan    |2752501| 2016-04-13 15:28:00 | hardware | system | GPU DBE                          | Node c11-5c2s7n0 GPU DBE on GPU|2700581|c11-5c2s7n0
| titan    |2753505| 2016-04-14 02:57:31 | software | system | GPU XID                          | Node c21-5c2s6n0 GPU Xid 13 Graphics Engine Exception|2700602|c21-5c2s6n0
| titan    |2753516| 2016-04-14 03:13:55 | software | system | GPU XID                          | Node c17-3c2s5n0 GPU Xid 13 Graphics Engine Exception|2700644|c17-3c2s5n0
| titan    |2753358| 2016-04-14 04:56:31 | hardware | system | GPU DPR                          | Node c18-7c2s7n3 GPU DPR on Page 00000000000b6177|2700764|c18-7c2s7n3
| titan    |2745311| 2016-04-14 08:55:51 | software | system | GPU XID                          | Node c13-4c1s7n1 GPU Xid 45 Preemptive cleanup, probably due to previous errors (DBE)|2708114|c13-4c1s7n1
| titan    |2745311| 2016-04-14 08:55:51 | hardware | system | GPU DBE                          | Node c13-4c1s7n1 GPU DBE on GPU|2708111|c13-4c1s7n1
| titan    |2753903| 2016-04-14 11:54:25 | software | system | GPU XID                          | Node c12-2c2s4n0 GPU Xid 61 |2708333|c12-2c2s4n0
| titan    |2753903| 2016-04-14 11:54:25 | hardware | system | GPU DBE                          | Node c12-2c2s4n0 GPU DBE on GPU|2708330|c12-2c2s4n0
| titan    |2754226| 2016-04-14 15:08:38 | hardware | system | GPU DPR                          | Node c20-5c2s0n3 GPU DPR on Page 0000000000155001|2709020|c20-5c2s0n3
| titan    |2754154| 2016-04-14 20:42:04 | software | system | GPU XID                          | Node c13-5c2s5n3 GPU Xid 45 Preemptive cleanup, probably due to previous errors (DBE)|2709059|c13-5c2s5n3
| titan    |2754154| 2016-04-14 20:42:04 | hardware | system | GPU DBE                          | Node c13-5c2s5n3 GPU DBE on GPU|2709056|c13-5c2s5n3
| titan    |2754473| 2016-04-14 22:56:50 | hardware | system | GPU DPR                          | Node c19-3c1s5n1 GPU DPR on Page 0000000000152bae|2709317|c19-3c1s5n1
| titan    |2754473| 2016-04-14 23:13:50 | software | system | GPU BUS                          | Node c3-6c2s0n0 GPU 0000:02:00.0 off the bus|2709320|c3-6c2s0n0
| titan    |2753808| 2016-04-14 23:39:49 | software | system | GPU XID                          | Node c3-5c0s5n0 GPU Xid 13 Graphics Engine Exception|2709323|c3-5c0s5n0
| titan    |2754173| 2016-04-15 02:34:59 | software | system | GPU XID                          | Node c23-7c2s4n1 GPU Xid 45 Preemptive cleanup, probably due to previous errors (DBE)|2709797|c23-7c2s4n1
| titan    |2754173| 2016-04-15 02:34:59 | hardware | system | GPU DBE                          | Node c23-7c2s4n1 GPU DBE on GPU|2709794|c23-7c2s4n1
| titan    |2753935| 2016-04-15 06:45:05 | software | system | GPU XID                          | Node c14-2c2s1n0 GPU Xid 45 Preemptive cleanup, probably due to previous errors (DBE)|2709998|c14-2c2s1n0 c24-0c2s3n0
| titan    |2753935| 2016-04-15 06:45:05 | hardware | system | GPU DBE                          | Node c14-2c2s1n0 GPU DBE on GPU|2709995|c14-2c2s1n0 c24-0c2s3n0
| titan    |2753935| 2016-04-15 07:31:20 | software | system | GPU BUS                          | Node c14-2c2s1n0 GPU 0000:02:00.0 off the bus|2710184|c14-2c2s1n0 c17-7c2s5n1
| titan    |2755446| 2016-04-15 11:57:22 | hardware | system | GPU DBE                          | Node c22-1c2s6n0 GPU DBE on GPU|2714804|c22-1c2s6n0
| titan    |2752871| 2016-04-15 15:53:22 | software | system | GPU XID                          | Node c15-3c1s2n0 GPU Xid 62 PMU communication error|2714810|c15-3c1s2n0
| titan    |2752871| 2016-04-15 15:53:22 | hardware | system | GPU DBE                          | Node c15-3c1s2n0 GPU DBE on GPU|2714807|c15-3c1s2n0
| titan    |2750659| 2016-04-15 16:47:11 | software | system | GPU BUS                          | Node c11-3c2s3n0 GPU 0000:02:00.0 off the bus|2714813|c11-3c2s3n0
| titan    |2739098| 2016-04-16 03:25:48 | software | system | GPU BUS                          | Node c20-6c2s7n3 GPU 0000:02:00.0 off the bus|2714840|c20-6c2s7n3
